Id persona,Sexo,Rol,Departamento,Subsistema,Año lectivo,Cantidad de días ingreso a CREA,Cantidad de Comentarios posteados,Cantidad de Acciones totales,Cantidad de días de ingreso a Biblioteca,Cantidad de préstamos en biblioteca
13732,Masculino,Docente,Canelones,DGES,2019,0,0,0,0,0
13816,Masculino,Docente,Florida,DGES,2019,45,0,116,2,1
13861,Femenino,Docente,Canelones,DGEIP,2019,8,0,9,0,0
13997,Femenino,Docente,Montevideo,DGEIP,2019,1,0,4,0,0
14007,Femenino,Docente,Florida,DGES,2019,0,0,0,0,0
14130,Femenino,Docente,Montevideo,DGES,2019,0,0,0,19,11
14151,Femenino,Docente,Florida,DGES,2019,1,0,1,3,2
14235,Femenino,Docente,Florida,DGES,2019,12,0,27,0,0
14449,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,1,0
14456,Femenino,Docente,Canelones,DGEIP,2019,8,4,17,0,0
14654,Masculino,Docente,Durazno,DGES,2019,45,5,334,1,1
14708,Femenino,Docente,Canelones,DGETP,2019,84,22,94,5,3
14708,Femenino,Docente,Canelones,DGES,2019,84,22,94,5,3
14709,Femenino,Docente,Florida,DGEIP,2019,0,0,0,1,1
14846,Masculino,Docente,Florida,DGES,2019,0,0,0,0,0
14862,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
14867,Masculino,Docente,San Jose,DGES,2019,0,0,0,0,0
14869,Masculino,Docente,Lavalleja,DGES,2019,0,0,0,13,4
15105,Femenino,Docente,Canelones,DGES,2019,25,17,59,1,0
15369,Femenino,Docente,Florida,DGES,2019,21,1,29,0,0
16285,Femenino,Docente,Florida,DGES,2019,32,5,66,1,0
16307,Femenino,Docente,Canelones,DGEIP,2019,27,9,149,0,0
16518,Femenino,Docente,Canelones,DGEIP,2019,1,0,18,0,0
17075,Masculino,Docente,Florida,DGEIP,2019,3,0,7,0,0
17157,Femenino,Docente,Florida,DGES,2019,39,0,118,0,0
17273,Femenino,Docente,Florida,DGEIP,2019,46,17,104,0,0
17275,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
17279,Femenino,Docente,Florida,DGEIP,2019,117,0,632,5,15
17280,Masculino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17281,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17285,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
17286,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17294,Femenino,Docente,Florida,DGEIP,2019,18,0,37,0,0
17295,Femenino,Docente,Florida,DGEIP,2019,32,0,51,0,0
17297,Femenino,Docente,Florida,DGEIP,2019,14,3,37,0,0
17299,Masculino,Docente,Florida,DGEIP,2019,82,15,275,7,11
17300,Femenino,Docente,Florida,DGEIP,2019,136,26,477,3,2
17302,Femenino,Docente,Florida,DGEIP,2019,48,16,169,52,14
17303,Femenino,Docente,Florida,DGEIP,2019,22,2,124,1,1
17304,Femenino,Docente,Florida,DGES,2019,3,0,3,0,0
17304,Femenino,Docente,Florida,DGEIP,2019,3,0,3,0,0
17308,Femenino,Docente,Florida,DGEIP,2019,3,0,5,0,0
17309,Femenino,Docente,Florida,DGEIP,2019,112,2,357,4,5
17312,Femenino,Docente,Florida,DGEIP,2019,34,0,65,0,0
17326,Femenino,Docente,Florida,DGEIP,2019,22,13,58,0,0
17327,Femenino,Docente,Florida,DGEIP,2019,81,36,175,1,0
17328,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17329,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
17331,Femenino,Docente,Canelones,DGEIP,2019,3,0,4,1,3
17337,Femenino,Docente,Florida,DGEIP,2019,135,57,353,30,20
17338,Femenino,Docente,Florida,DGEIP,2019,95,6,310,3,1
17339,Femenino,Docente,Rocha,DGEIP,2019,96,16,297,0,0
17361,Femenino,Docente,Florida,DGEIP,2019,10,0,33,0,0
17362,Femenino,Docente,Florida,DGEIP,2019,2,0,2,0,0
17364,Femenino,Docente,Florida,DGEIP,2019,33,4,79,7,8
17375,Femenino,Docente,Durazno,DGEIP,2019,0,0,0,0,0
17376,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17379,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17380,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17384,Femenino,Docente,Florida,DGES,2019,1,0,1,1,0
17385,Femenino,Docente,Florida,DGEIP,2019,8,0,8,0,0
17386,Femenino,Docente,Florida,DGEIP,2019,31,0,63,7,6
17394,Femenino,Docente,Florida,DGEIP,2019,3,4,10,3,5
17395,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
17396,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17404,Femenino,Docente,Florida,DGEIP,2019,0,0,0,2,3
17410,Femenino,Docente,Florida,DGEIP,2019,32,9,218,1,4
17414,Femenino,Docente,Florida,DGEIP,2019,23,9,44,0,0
17416,Femenino,Docente,Florida,DGEIP,2019,30,5,115,0,0
17420,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17433,Femenino,Docente,Florida,DGEIP,2019,0,0,0,1,0
17435,Femenino,Docente,Maldonado,DGEIP,2019,14,0,18,1,1
17447,Femenino,Docente,Florida,DGEIP,2019,3,0,5,0,0
17450,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17453,Femenino,Docente,Florida,DGEIP,2019,0,0,0,1,1
17454,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
17458,Femenino,Docente,Florida,DGEIP,2019,32,12,85,1,1
17469,Femenino,Docente,Florida,DGEIP,2019,5,0,15,0,0
17469,Femenino,Docente,Florida,DGES,2019,5,0,15,0,0
17472,Femenino,Docente,Florida,DGEIP,2019,8,0,18,1,1
17473,Femenino,Docente,Florida,DGEIP,2019,15,2,20,5,4
17475,Femenino,Docente,Florida,DGEIP,2019,39,7,126,0,0
17478,Femenino,Docente,Canelones,DGEIP,2019,18,0,20,0,0
17481,Femenino,Docente,Florida,DGEIP,2019,12,0,45,1,1
17482,Femenino,Docente,Florida,DGETP,2019,2,0,2,0,0
17482,Femenino,Docente,Canelones,DGEIP,2019,2,0,2,0,0
17483,Femenino,Docente,Florida,DGEIP,2019,2,1,4,0,0
17484,Femenino,Docente,Florida,DGEIP,2019,0,0,0,1,1
17491,Femenino,Docente,Canelones,DGEIP,2019,1,0,1,0,0
17492,Femenino,Docente,Florida,DGEIP,2019,27,0,44,0,0
17495,Femenino,Docente,Florida,DGEIP,2019,37,15,113,0,0
17497,Femenino,Docente,Florida,DGEIP,2019,53,0,132,3,2
17502,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17509,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17517,Femenino,Docente,Florida,DGEIP,2019,29,23,102,6,4
17522,Femenino,Docente,Florida,DGEIP,2019,0,0,0,2,2
17528,Femenino,Docente,Florida,DGEIP,2019,20,0,39,1,0
17538,Femenino,Docente,Florida,DGEIP,2019,30,8,136,0,0
17540,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17541,Femenino,Docente,Florida,DGEIP,2019,63,21,421,26,23
17544,Femenino,Docente,Florida,DGEIP,2019,2,0,2,0,0
17550,Femenino,Docente,Florida,DGEIP,2019,54,7,191,1,1
17552,Femenino,Docente,Florida,DGEIP,2019,28,10,86,0,0
17553,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17567,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17571,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17572,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17575,Femenino,Docente,Florida,DGEIP,2019,24,0,36,1,0
17576,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17583,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17585,Femenino,Docente,Florida,DGEIP,2019,21,13,63,6,6
17586,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17587,Femenino,Docente,Florida,DGEIP,2019,6,1,9,1,1
17588,Femenino,Docente,Florida,DGEIP,2019,21,6,46,1,1
17589,Femenino,Docente,Florida,DGEIP,2019,24,1,63,0,0
17590,Femenino,Docente,Florida,DGEIP,2019,11,6,37,0,0
17592,Femenino,Docente,Florida,DGEIP,2019,211,40,404,12,8
17593,Femenino,Docente,Florida,DGEIP,2019,2,0,2,0,0
17595,Masculino,Docente,Florida,DGEIP,2019,103,11,243,18,7
17597,Femenino,Docente,Florida,DGEIP,2019,26,0,94,0,0
17598,Femenino,Docente,Florida,DGEIP,2019,17,16,72,3,2
17599,Femenino,Docente,Florida,DGEIP,2019,52,23,170,0,0
17602,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17603,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
17604,Femenino,Docente,Florida,DGEIP,2019,151,113,993,2,2
17606,Femenino,Docente,Florida,DGEIP,2019,79,1,394,7,6
17609,Femenino,Docente,Durazno,DGEIP,2019,9,0,10,0,0
17610,Masculino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17612,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17613,Femenino,Docente,Florida,DGEIP,2019,95,20,442,3,3
17616,Femenino,Docente,Florida,DGEIP,2019,19,0,27,0,0
17619,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17635,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17640,Femenino,Docente,Florida,DGEIP,2019,5,1,9,0,0
17644,Femenino,Docente,Canelones,DGEIP,2019,17,0,28,0,0
17647,Femenino,Docente,Florida,DGEIP,2019,193,85,624,8,3
17650,Femenino,Docente,Florida,DGEIP,2019,11,0,14,0,0
17652,Femenino,Docente,Florida,DGEIP,2019,2,0,2,1,1
17654,Femenino,Docente,Florida,DGEIP,2019,92,45,375,13,7
17657,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17658,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
17660,Femenino,Docente,Florida,DGEIP,2019,10,2,20,1,1
17661,Femenino,Docente,Florida,DGEIP,2019,36,1,81,7,16
17662,Femenino,Docente,Florida,DGEIP,2019,1,0,1,2,3
17663,Femenino,Docente,Florida,DGEIP,2019,4,0,7,0,0
17664,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17666,Femenino,Docente,Florida,DGEIP,2019,17,0,29,7,4
17669,Femenino,Docente,Canelones,DGEIP,2019,16,2,49,4,5
17670,Femenino,Docente,Florida,DGEIP,2019,13,0,57,1,2
17672,Femenino,Docente,Florida,DGEIP,2019,2,0,2,0,0
17676,Femenino,Docente,Canelones,DGEIP,2019,172,270,4189,0,0
17687,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17694,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
17695,Femenino,Docente,Florida,DGEIP,2019,36,1,81,2,2
17697,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17702,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17703,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17706,Femenino,Docente,Florida,DGEIP,2019,9,5,31,0,0
17707,Femenino,Docente,Florida,DGES,2019,3,0,6,0,0
17707,Femenino,Docente,Florida,DGEIP,2019,3,0,6,0,0
17708,Femenino,Docente,Florida,DGEIP,2019,117,94,1790,12,11
17710,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
17714,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
17734,Femenino,Docente,Florida,DGEIP,2019,2,0,14,0,0
17740,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
17748,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17751,Femenino,Docente,Florida,DGEIP,2019,3,0,3,1,1
17753,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17756,Femenino,Docente,Florida,DGEIP,2019,4,0,17,0,0
17768,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
17780,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
17781,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17820,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17826,Femenino,Docente,Florida,DGES,2019,0,0,0,0,0
17852,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17853,Femenino,Docente,Florida,DGEIP,2019,137,74,542,1,0
17855,Femenino,Docente,Florida,DGEIP,2019,1,0,1,3,0
17990,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
17991,Femenino,Docente,Florida,DGEIP,2019,56,3,133,2,1
18031,Femenino,Docente,Florida,DGEIP,2019,9,0,24,0,0
18103,Femenino,Docente,Florida,DGEIP,2019,54,1,235,0,0
18119,Masculino,Docente,Florida,DGES,2019,0,0,0,0,0
18124,Femenino,Docente,Canelones,DGEIP,2019,2,0,2,0,0
18130,Femenino,Docente,Florida,DGEIP,2019,4,4,18,0,0
18131,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18135,Femenino,Docente,Florida,DGEIP,2019,34,60,231,0,0
18171,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18172,Femenino,Docente,Florida,DGEIP,2019,17,7,49,0,0
18173,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18174,Femenino,Docente,Florida,DGEIP,2019,1,0,1,0,0
18175,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18199,Femenino,Docente,Florida,DGEIP,2019,56,0,151,3,1
18257,Femenino,Docente,Florida,DGEIP,2019,3,0,4,0,0
18264,Femenino,Docente,Canelones,DGEIP,2019,48,20,108,0,0
18268,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18269,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
18274,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18275,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18288,Femenino,Docente,Florida,DGEIP,2019,49,16,124,2,5
18289,Femenino,Docente,Canelones,DGEIP,2019,94,24,419,2,2
18324,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18325,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18399,Femenino,Docente,Durazno,DGEIP,2019,4,0,4,0,0
18400,Femenino,Docente,Florida,DGEIP,2019,1,0,2,0,0
18469,Femenino,Docente,Montevideo,DGEIP,2019,29,3,160,3,9
18479,Femenino,Docente,Florida,DGEIP,2019,24,0,55,2,2
18516,Femenino,Docente,Canelones,DGES,2019,35,32,156,6,2
18516,Femenino,Docente,Canelones,DGETP,2019,35,32,156,6,2
18588,Femenino,Docente,Florida,DGES,2019,2,0,3,0,0
18599,Masculino,Docente,Florida,DGES,2019,1,0,13,0,0
18608,Femenino,Docente,Florida,DGEIP,2019,24,19,104,0,0
18618,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18624,Femenino,Docente,Flores,DGEIP,2019,3,0,4,0,0
18625,Femenino,Docente,Flores,DGEIP,2019,8,1,97,0,0
18629,Femenino,Docente,Flores,DGEIP,2019,112,26,350,3,4
18631,Femenino,Docente,Flores,DGEIP,2019,110,19,709,2,0
18633,Femenino,Docente,Flores,DGEIP,2019,2,0,2,1,0
18638,Femenino,Docente,Flores,DGEIP,2019,62,6,163,6,9
18641,Femenino,Docente,Flores,DGES,2019,0,0,0,0,0
18648,Femenino,Docente,Flores,DGEIP,2019,11,0,46,0,0
18652,Masculino,Docente,Flores,DGEIP,2019,117,22,585,6,7
18653,Femenino,Docente,Flores,DGEIP,2019,1,0,1,10,3
18655,Femenino,Docente,Durazno,DGEIP,2019,0,0,0,0,0
18656,Femenino,Docente,San Jose,DGEIP,2019,0,0,0,0,0
18661,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18664,Femenino,Docente,Flores,DGEIP,2019,12,1,16,0,0
18665,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18666,Femenino,Docente,Flores,DGEIP,2019,11,0,23,1,0
18667,Femenino,Docente,Florida,DGEIP,2019,0,0,0,0,0
18668,Femenino,Docente,Flores,DGEIP,2019,9,0,13,0,0
18669,Femenino,Docente,Flores,DGEIP,2019,26,3,41,1,2
18670,Femenino,Docente,Flores,DGEIP,2019,6,0,6,0,0
18671,Femenino,Docente,Flores,DGEIP,2019,8,0,12,0,0
18672,Femenino,Docente,Flores,DGEIP,2019,1,0,1,0,0
18673,Femenino,Docente,Flores,DGEIP,2019,10,0,12,1,1
18674,Femenino,Docente,Flores,DGEIP,2019,3,0,10,2,2
18674,Femenino,Docente,Flores,DGETP,2019,3,0,10,2,2
18676,Femenino,Docente,Flores,DGEIP,2019,2,0,3,1,1
18688,Femenino,Docente,Flores,DGEIP,2019,76,2,358,0,0
18690,Femenino,Docente,Flores,DGEIP,2019,24,8,67,0,0
18692,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18693,Femenino,Docente,Flores,DGEIP,2019,16,0,34,0,0
18700,Femenino,Docente,Flores,DGEIP,2019,5,0,30,1,2
18701,Femenino,Docente,Flores,DGEIP,2019,26,3,48,0,0
18701,Femenino,Docente,Flores,DGETP,2019,26,3,48,0,0
18703,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18704,Femenino,Docente,Maldonado,DGEIP,2019,16,0,19,0,0
18705,Femenino,Docente,Flores,DGEIP,2019,3,0,83,0,0
18709,Femenino,Docente,Flores,DGEIP,2019,1,0,1,0,0
18711,Femenino,Docente,Flores,DGEIP,2019,16,36,89,0,0
18711,Femenino,Docente,Flores,DGES,2019,16,36,89,0,0
18712,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18712,Femenino,Docente,Colonia,DGES,2019,0,0,0,0,0
18720,Femenino,Docente,Colonia,DGEIP,2019,7,0,33,0,0
18721,Femenino,Docente,Colonia,DGEIP,2019,33,1,49,0,0
18722,Femenino,Docente,Colonia,DGEIP,2019,18,1,25,0,0
18725,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18731,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,0,0
18732,Femenino,Docente,Colonia,DGEIP,2019,17,11,53,0,0
18733,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18735,Femenino,Docente,Colonia,DGEIP,2019,163,37,339,6,11
18738,Femenino,Docente,Colonia,DGEIP,2019,60,2,134,1,1
18740,Masculino,Docente,Colonia,DGEIP,2019,5,0,5,0,0
18741,Femenino,Docente,Maldonado,DGEIP,2019,0,0,0,0,0
18742,Femenino,Docente,Colonia,DGEIP,2019,4,0,14,0,0
18743,Femenino,Docente,San Jose,DGEIP,2019,21,7,47,0,0
18747,Femenino,Docente,Colonia,DGEIP,2019,4,0,4,0,0
18751,Femenino,Docente,Soriano,DGEIP,2019,6,1,10,0,0
18752,Femenino,Docente,Colonia,DGEIP,2019,6,0,12,2,1
18753,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,0,0
18772,Sin Dato,Docente,Colonia,DGES,2019,80,24,222,0,0
18773,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,0,0
18779,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,12,5
18780,Femenino,Docente,Colonia,DGEIP,2019,228,81,931,8,12
18781,Femenino,Docente,Colonia,DGEIP,2019,108,48,673,11,12
18783,Femenino,Docente,Colonia,DGEIP,2019,3,0,6,0,0
18785,Femenino,Docente,Colonia,DGEIP,2019,68,18,229,9,5
18792,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18806,Femenino,Docente,Colonia,DGEIP,2019,3,0,7,0,0
18809,Femenino,Docente,Soriano,DGEIP,2019,65,12,350,6,11
18813,Femenino,Docente,Colonia,DGEIP,2019,8,0,17,0,0
18818,Femenino,Docente,Colonia,DGEIP,2019,11,8,44,13,14
18819,Femenino,Docente,Colonia,DGEIP,2019,84,4,182,1,0
18822,Femenino,Docente,Colonia,DGEIP,2019,6,3,21,4,3
18824,Femenino,Docente,Colonia,DGETP,2019,175,30,2110,0,0
18826,Masculino,Docente,Soriano,DGES,2019,30,12,108,0,0
18829,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,0,0
18835,Femenino,Docente,Colonia,DGEIP,2019,92,38,207,4,1
18837,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18843,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,0,0
18849,Femenino,Docente,Colonia,DGEIP,2019,12,0,15,1,0
18851,Femenino,Docente,Colonia,DGEIP,2019,35,3,53,0,0
18855,Masculino,Docente,Colonia,DGEIP,2019,27,0,33,2,1
18856,Femenino,Docente,Colonia,DGEIP,2019,31,11,56,21,20
18858,Femenino,Docente,Colonia,DGEIP,2019,1,0,1,0,0
18862,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18866,Femenino,Docente,Colonia,DGEIP,2019,42,2,78,25,26
18869,Masculino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18874,Masculino,Docente,Flores,DGEIP,2019,8,0,155,0,0
18875,Femenino,Docente,Colonia,DGEIP,2019,118,16,3141,0,0
18885,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
18894,Femenino,Docente,Flores,DGEIP,2019,33,12,111,1,0
18895,Femenino,Docente,Flores,DGEIP,2019,89,29,467,0,0
18896,Femenino,Docente,Flores,DGEIP,2019,128,30,474,6,6
18897,Masculino,Docente,Flores,DGEIP,2019,12,2,76,1,1
18898,Femenino,Docente,Flores,DGEIP,2019,5,0,8,0,0
18899,Femenino,Docente,Flores,DGEIP,2019,5,0,5,2,0
18900,Masculino,Docente,Flores,DGEIP,2019,23,0,67,3,5
18901,Femenino,Docente,Flores,DGEIP,2019,9,1,11,0,0
18902,Femenino,Docente,Flores,DGEIP,2019,20,0,93,0,0
18903,Femenino,Docente,Flores,DGEIP,2019,13,0,16,1,0
18904,Femenino,Docente,Rio Negro,DGEIP,2019,0,0,0,0,0
18905,Femenino,Docente,Flores,DGEIP,2019,17,0,36,1,0
18906,Femenino,Docente,Flores,DGEIP,2019,141,81,582,8,0
18907,Femenino,Docente,Flores,DGETP,2019,2,0,2,0,0
18908,Femenino,Docente,Flores,DGEIP,2019,128,94,499,6,6
18910,Femenino,Docente,Flores,DGEIP,2019,54,40,1301,0,0
18910,Femenino,Docente,Flores,DGES,2019,54,40,1301,0,0
18912,Femenino,Docente,Flores,DGEIP,2019,111,34,431,4,6
18913,Femenino,Docente,Flores,DGEIP,2019,80,44,362,0,0
18914,Femenino,Docente,Flores,DGEIP,2019,115,25,897,12,7
18915,Femenino,Docente,Flores,DGEIP,2019,1,0,1,0,0
18916,Femenino,Docente,Flores,DGEIP,2019,2,5,9,1,1
18919,Masculino,Docente,Flores,DGETP,2019,42,0,218,0,0
18923,Femenino,Docente,Soriano,DGEIP,2019,6,0,7,3,2
18925,Femenino,Docente,Flores,DGEIP,2019,4,0,6,1,0
18926,Femenino,Docente,Flores,DGEIP,2019,13,0,51,0,0
18927,Femenino,Docente,Flores,DGEIP,2019,3,0,3,0,0
18928,Femenino,Docente,Flores,DGEIP,2019,3,0,3,0,0
18930,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18931,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18934,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18936,Femenino,Docente,Flores,DGEIP,2019,101,22,405,0,0
18938,Femenino,Docente,Flores,DGEIP,2019,86,14,2955,0,0
18940,Femenino,Docente,Flores,DGEIP,2019,57,1,154,0,0
18941,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18942,Femenino,Docente,Flores,DGEIP,2019,14,1,17,1,1
18943,Femenino,Docente,Flores,DGEIP,2019,34,16,78,4,9
18944,Femenino,Docente,Flores,DGEIP,2019,213,71,1467,0,0
18945,Femenino,Docente,Flores,DGEIP,2019,17,1,37,1,2
18947,Femenino,Docente,Flores,DGEIP,2019,14,5,23,0,0
18948,Femenino,Docente,Flores,DGEIP,2019,106,47,299,1,1
18951,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
18954,Femenino,Docente,Flores,DGEIP,2019,10,0,15,0,0
18955,Femenino,Docente,Montevideo,DGEIP,2019,3,0,3,0,0
18958,Femenino,Docente,Flores,DGEIP,2019,48,14,110,2,4
18959,Femenino,Docente,Flores,DGEIP,2019,44,1,74,1,1
18962,Femenino,Docente,Flores,DGEIP,2019,68,1,181,1,1
18968,Femenino,Docente,Flores,DGEIP,2019,1,0,7,4,5
18969,Femenino,Docente,Flores,DGEIP,2019,24,5,71,0,0
18970,Femenino,Docente,Flores,DGEIP,2019,64,17,287,0,0
18974,Femenino,Docente,Flores,DGEIP,2019,0,0,0,0,0
18975,Femenino,Docente,Durazno,DGEIP,2019,28,1,116,1,0
18976,Femenino,Docente,Flores,DGEIP,2019,2,0,2,0,0
